,book_table,can_order_via_zomato,cost_for_two,delivery_reviews,dining_reviews,discount,has_menu_available,rest_type,review_rating,dining_rating,delivery_rating
13747,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13748,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13749,0,1,300.0,622.0818811945326,147.0128911057848,30.0,1,Fast Food,5.0,2.8154434151713414,1.365971367493684
13750,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,3.528452743408694,2.8154434151713414,1.365971367493684
13751,0,0,200.0,17.0,147.0128911057848,0.0,1,Beverages,5.0,3.4,1.365971367493684
13752,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13753,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13754,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Chinese,5.0,2.8154434151713414,1.365971367493684
13755,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Beverages,3.528452743408694,2.8154434151713414,1.365971367493684
13756,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13757,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13758,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,4.0,2.8154434151713414,1.365971367493684
13759,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13760,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13761,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,5.0,2.8154434151713414,1.365971367493684
13762,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13763,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13764,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,3.528452743408694,2.8154434151713414,1.365971367493684
13765,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13766,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13767,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13768,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13769,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13770,0,0,400.0,16.0,147.0128911057848,0.0,1,Kashmiri,2.6,3.5,1.365971367493684
13771,0,0,400.0,622.0818811945326,147.0128911057848,40.0,1,Chinese,1.0,2.8154434151713414,1.365971367493684
13772,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,5.0,2.8154434151713414,1.365971367493684
13773,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Beverage Shop,5.0,2.8154434151713414,1.365971367493684
13774,0,0,300.0,59.0,147.0128911057848,0.0,1,Fast Food,4.6,3.9,1.365971367493684
13775,0,0,200.0,622.0818811945326,147.0128911057848,0.0,0,Bakery,1.0,2.8154434151713414,1.365971367493684
13776,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13777,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Biryani,3.528452743408694,2.8154434151713414,1.365971367493684
13778,0,0,500.0,73.0,147.0128911057848,0.0,1,Fast Food,3.4,3.6,1.365971367493684
13779,0,0,300.0,115.0,147.0128911057848,0.0,1,Quick Bites,4.8,4.4,1.365971367493684
13780,0,0,350.0,622.0818811945326,62.0,0.0,1,Quick Bites,4.2,3.5,1.365971367493684
13781,0,0,300.0,203.0,28.0,0.0,1,Dessert Parlor,4.2,3.3,3.8
13782,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Chinese,3.0,2.8154434151713414,1.365971367493684
13783,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,3.528452743408694,2.8154434151713414,1.365971367493684
13784,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13785,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,5.0,2.8154434151713414,1.365971367493684
13786,0,0,300.0,30.0,52.0,20.0,1,Quick Bites,5.0,3.6,3.5
13787,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13788,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13789,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,4.0,2.8154434151713414,1.365971367493684
13790,0,0,300.0,622.0818811945326,10.0,0.0,1,Quick Bites,3.0,3.0,1.365971367493684
13791,0,0,500.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13792,0,0,700.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13793,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13794,0,0,1800.0,622.0818811945326,16.0,0.0,0,Casual Dining,4.8,3.7,1.365971367493684
13795,0,0,300.0,116.0,147.0128911057848,0.0,1,Food Truck,5.0,4.2,1.365971367493684
13796,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13797,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13798,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13799,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13800,0,0,600.0,161.0,37.0,0.0,1,Café,4.4,3.7,3.9
13801,0,0,500.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13802,0,0,400.0,339.0,7.0,0.0,1,Quick Bites,4.0,2.8,3.8
13803,0,0,200.0,105.0,99.0,0.0,1,Quick Bites,3.6,3.8,3.2
13804,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Beverages,3.528452743408694,2.8154434151713414,1.365971367493684
13805,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,4.0,2.8154434151713414,1.365971367493684
13806,0,0,300.0,55.0,147.0128911057848,0.0,1,Dessert Parlor,5.0,4.6,1.365971367493684
13807,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,5.0,2.8154434151713414,1.365971367493684
13808,0,0,500.0,22.0,147.0128911057848,0.0,1,Bakery,5.0,3.9,1.365971367493684
13809,0,0,200.0,22.0,147.0128911057848,0.0,1,Quick Bites,5.0,3.9,1.365971367493684
13810,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13811,0,0,250.0,622.0818811945326,147.0128911057848,0.0,0,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13812,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13813,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13814,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13815,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13816,0,0,200.0,93.0,147.0128911057848,0.0,1,Sweet Shop,5.0,3.8,1.365971367493684
13817,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,1.0,2.8154434151713414,1.365971367493684
13818,0,0,200.0,19.0,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.7,1.365971367493684
13819,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,5.0,2.8154434151713414,1.365971367493684
13820,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,5.0,2.8154434151713414,1.365971367493684
13821,0,0,500.0,42.0,147.0128911057848,0.0,1,Bakery,4.2,3.9,1.365971367493684
13822,0,1,200.0,59.0,61.0,15.0,1,Quick Bites,4.2,3.7,3.6
13823,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13824,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13825,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Rolls,1.0,2.8154434151713414,1.365971367493684
13826,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13827,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Fast Food,5.0,2.8154434151713414,1.365971367493684
13828,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13829,0,0,400.0,28.0,11.0,0.0,1,Quick Bites,4.4,3.3,3.9
13830,0,1,300.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,4.5,2.8154434151713414,1.365971367493684
13831,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13832,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Paan Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13833,0,0,600.0,622.0818811945326,147.0128911057848,0.0,1,Chinese,4.8,2.8154434151713414,1.365971367493684
13834,0,1,500.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13835,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13836,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13837,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13838,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Street Food,3.528452743408694,2.8154434151713414,1.365971367493684
13839,0,0,350.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.0,2.8154434151713414,1.365971367493684
13840,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13841,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13842,0,0,450.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13843,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13844,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,South Indian,5.0,2.8154434151713414,1.365971367493684
13845,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13846,0,0,500.0,200.0,147.0128911057848,0.0,1,Casual Dining,4.0,3.6,1.365971367493684
13847,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13848,0,0,300.0,57.0,147.0128911057848,0.0,1,North Indian,4.75,3.1,1.365971367493684
13849,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13850,0,0,300.0,29.0,147.0128911057848,0.0,1,Quick Bites,1.0,2.8,1.365971367493684
13851,0,0,100.0,64.0,147.0128911057848,0.0,1,Sweet Shop,4.6,3.6,1.365971367493684
13852,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13853,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13854,0,0,700.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13855,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13856,0,0,500.0,737.0,147.0128911057848,0.0,1,North Indian,2.0,3.8,1.365971367493684
13857,0,0,250.0,110.0,147.0128911057848,0.0,1,Desserts,4.8,4.4,1.365971367493684
13858,0,0,350.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13859,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13860,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Bhojanalya,3.528452743408694,2.8154434151713414,1.365971367493684
13861,0,1,300.0,622.0818811945326,147.0128911057848,20.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13862,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13863,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13864,0,0,300.0,622.0818811945326,147.0128911057848,0.0,0,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13865,0,0,500.0,102.0,147.0128911057848,50.0,1,Italian,3.4,3.0,1.365971367493684
13866,0,0,500.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13867,0,0,100.0,622.0818811945326,64.0,0.0,1,Street Food,3.8,3.1,1.365971367493684
13868,0,0,200.0,622.0818811945326,147.0128911057848,0.0,0,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13869,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13870,0,0,150.0,622.0818811945326,147.0128911057848,0.0,0,Fast Food,3.528452743408694,2.8154434151713414,1.365971367493684
13871,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13872,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13873,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13874,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13875,0,0,800.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13876,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13877,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13878,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13879,0,0,200.0,22.0,147.0128911057848,0.0,1,North Indian,3.528452743408694,3.4,1.365971367493684
13880,0,0,400.0,48.0,28.0,30.0,1,Quick Bites,5.0,3.5,3.6
13881,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Kiosk,3.528452743408694,2.8154434151713414,1.365971367493684
13882,0,0,350.0,28.0,147.0128911057848,0.0,1,Quick Bites,1.0,2.6,1.365971367493684
13883,0,0,700.0,121.0,147.0128911057848,0.0,1,North Indian,1.2,3.1,1.365971367493684
13884,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13885,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Rolls,3.528452743408694,2.8154434151713414,1.365971367493684
13886,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13887,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13888,0,0,300.0,622.0818811945326,147.0128911057848,40.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13889,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Beverage Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13890,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,3.528452743408694,2.8154434151713414,1.365971367493684
13891,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13892,0,0,350.0,622.0818811945326,147.0128911057848,0.0,1,Fast Food,3.528452743408694,2.8154434151713414,1.365971367493684
13893,0,0,500.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13894,0,0,300.0,622.0818811945326,147.0128911057848,20.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13895,0,0,200.0,22.0,147.0128911057848,0.0,1,North Indian,5.0,3.9,1.365971367493684
13896,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,4.0,2.8154434151713414,1.365971367493684
13897,0,0,600.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,3.528452743408694,2.8154434151713414,1.365971367493684
13898,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13899,0,0,300.0,85.0,147.0128911057848,0.0,1,Pizza,4.4,3.5,1.365971367493684
13900,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13901,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13902,0,0,350.0,622.0818811945326,147.0128911057848,0.0,0,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13903,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Street Food,3.528452743408694,2.8154434151713414,1.365971367493684
13904,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.75,2.8154434151713414,1.365971367493684
13905,0,0,500.0,34.0,147.0128911057848,20.0,1,Desserts,3.75,3.6,1.365971367493684
13906,0,0,600.0,622.0818811945326,147.0128911057848,0.0,1,Café,3.528452743408694,2.8154434151713414,1.365971367493684
13907,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13908,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13909,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13910,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13911,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13912,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13913,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Chinese,3.528452743408694,2.8154434151713414,1.365971367493684
13914,0,0,350.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13915,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13916,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13917,0,0,250.0,622.0818811945326,147.0128911057848,0.0,0,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13918,0,0,350.0,53.0,147.0128911057848,0.0,1,North Indian,4.2,3.6,1.365971367493684
13919,0,1,400.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,1.0,2.8154434151713414,1.365971367493684
13920,0,0,600.0,62.0,147.0128911057848,0.0,1,North Indian,5.0,3.3,1.365971367493684
13921,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13922,0,0,600.0,42.0,147.0128911057848,0.0,1,North Indian,5.0,3.9,1.365971367493684
13923,0,0,250.0,18.0,147.0128911057848,0.0,1,North Indian,5.0,3.9,1.365971367493684
13924,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,5.0,2.8154434151713414,1.365971367493684
13925,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13926,0,0,500.0,25.0,147.0128911057848,0.0,1,North Indian,5.0,3.8,1.365971367493684
13927,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13928,0,1,150.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13929,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Beverage Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13930,0,0,700.0,622.0818811945326,147.0128911057848,0.0,1,Pub,4.5,2.8154434151713414,1.365971367493684
13931,0,0,350.0,414.0,147.0128911057848,0.0,1,North Indian,3.6,3.0,1.365971367493684
13932,0,0,300.0,152.0,147.0128911057848,0.0,1,North Indian,4.2,3.2,1.365971367493684
13933,0,1,400.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,5.0,2.8154434151713414,1.365971367493684
13934,0,0,400.0,18.0,147.0128911057848,0.0,1,North Indian,5.0,3.9,1.365971367493684
13935,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Beverage Shop,4.0,2.8154434151713414,1.365971367493684
13936,0,0,800.0,622.0818811945326,147.0128911057848,0.0,0,Casual Dining,3.528452743408694,2.8154434151713414,1.365971367493684
13937,0,0,500.0,105.0,147.0128911057848,0.0,1,North Indian,5.0,3.3,1.365971367493684
13938,0,0,500.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13939,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Beverages,3.528452743408694,2.8154434151713414,1.365971367493684
13940,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Dhaba,3.528452743408694,2.8154434151713414,1.365971367493684
13941,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13942,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13943,0,0,200.0,622.0818811945326,147.0128911057848,0.0,0,South Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13944,0,0,200.0,37.0,147.0128911057848,0.0,1,Chinese,5.0,3.4,1.365971367493684
13945,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Café,5.0,2.8154434151713414,1.365971367493684
13946,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Confectionery,3.528452743408694,2.8154434151713414,1.365971367493684
13947,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Sweet Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13948,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Fast Food,3.528452743408694,2.8154434151713414,1.365971367493684
13949,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,5.0,2.8154434151713414,1.365971367493684
13950,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13951,0,0,700.0,622.0818811945326,147.0128911057848,0.0,1,Casual Dining,3.528452743408694,2.8154434151713414,1.365971367493684
13952,0,0,600.0,214.0,147.0128911057848,0.0,1,Pizza,5.0,3.3,1.365971367493684
13953,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13954,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13955,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Fast Food,3.528452743408694,2.8154434151713414,1.365971367493684
13956,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Fast Food,3.528452743408694,2.8154434151713414,1.365971367493684
13957,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13958,0,0,300.0,172.0,147.0128911057848,0.0,1,Bakery,3.6,3.5,1.365971367493684
13959,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Chinese,3.528452743408694,2.8154434151713414,1.365971367493684
13960,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13961,0,0,550.0,622.0818811945326,9.0,0.0,1,Quick Bites,5.0,3.4,1.365971367493684
13962,0,0,400.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13963,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13964,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13965,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13966,0,0,450.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13967,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
13968,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,4.0,2.8154434151713414,1.365971367493684
13969,0,0,100.0,622.0818811945326,147.0128911057848,0.0,1,Paan Shop,3.528452743408694,2.8154434151713414,1.365971367493684
13970,0,0,200.0,622.0818811945326,147.0128911057848,0.0,0,Dessert Parlor,3.528452743408694,2.8154434151713414,1.365971367493684
13971,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,3.528452743408694,2.8154434151713414,1.365971367493684
13972,0,0,350.0,155.0,27.0,0.0,1,Quick Bites,3.0,3.0,4.1
13973,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,3.528452743408694,2.8154434151713414,1.365971367493684
13974,0,0,150.0,622.0818811945326,147.0128911057848,0.0,1,Bakery,3.528452743408694,2.8154434151713414,1.365971367493684
13975,0,0,300.0,14.0,147.0128911057848,0.0,1,Quick Bites,3.75,3.6,1.365971367493684
13976,0,0,250.0,622.0818811945326,147.0128911057848,0.0,1,North Indian,5.0,2.8154434151713414,1.365971367493684
13977,0,0,350.0,14.0,147.0128911057848,0.0,1,Chinese,3.2,3.1,1.365971367493684
13978,0,0,4000.0,622.0818811945326,81.0,0.0,1,Fine Dining,4.8,3.9,1.365971367493684
